INFO | 2013-10-20T10:57:17+01:00 | GET | [anon @ 86.179.148.7] | /login
INFO | 2013-10-20T14:49:14+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/view/dispersion
INFO | 2013-10-20T14:49:33+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/group/texts
INFO | 2013-10-20T14:49:37+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/show/
INFO | 2013-10-20T14:49:38+01:00 | POST | [user032 @ 86.176.123.9] | /tutor/logactivity
INFO | 2013-10-20T14:49:38+01:00 | ACTION.MASHUP.INIT | [user032 @ 86.176.123.9] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-20T14:49:41+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/show/keyword
INFO | 2013-10-20T14:49:42+01:00 | POST | [user032 @ 86.176.123.9] | /tutor/logactivity
INFO | 2013-10-20T14:49:42+01:00 | ACTION.MASHUP.INIT | [user032 @ 86.176.123.9] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-10-20T14:49:47+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/show/all
INFO | 2013-10-20T14:49:48+01:00 | POST | [user032 @ 86.176.123.9] | /tutor/logactivity
INFO | 2013-10-20T14:49:48+01:00 | ACTION.MASHUP.INIT | [user032 @ 86.176.123.9] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-10-20T14:50:36+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/show/keyword
INFO | 2013-10-20T14:50:36+01:00 | POST | [user032 @ 86.176.123.9] | /tutor/logactivity
INFO | 2013-10-20T14:50:36+01:00 | ACTION.MASHUP.INIT | [user032 @ 86.176.123.9] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-10-20T14:50:41+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/show/all
INFO | 2013-10-20T14:50:41+01:00 | POST | [user032 @ 86.176.123.9] | /tutor/logactivity
INFO | 2013-10-20T14:50:41+01:00 | ACTION.MASHUP.INIT | [user032 @ 86.176.123.9] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-10-20T14:50:44+01:00 | GET | [user032 @ 86.176.123.9] | /help/on/draft.show.all/hints
INFO | 2013-10-20T14:51:30+01:00 | POST | [user032 @ 86.176.123.9] | /tutor/logactivity
INFO | 2013-10-20T14:51:30+01:00 | ACTION.MASHUP.SELECT | [user032 @ 86.176.123.9] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-10-20T14:51:35+01:00 | GET | [user032 @ 86.176.123.9] | /me/draft/7/group/texts
INFO | 2013-10-20T14:51:40+01:00 | GET | [user032 @ 86.176.123.9] | /me/essay/1/drafts/
INFO | 2013-10-20T14:51:50+01:00 | GET | [user032 @ 86.176.123.9] | /me/essay/1/drafts/
INFO | 2013-10-20T14:52:00+01:00 | GET | [user032 @ 86.176.123.9] | /help/
INFO | 2013-10-20T14:53:54+01:00 | GET | [user032 @ 86.176.123.9] | /help/
INFO | 2013-10-20T14:53:57+01:00 | GET | [user032 @ 86.176.123.9] | /help/
INFO | 2013-10-20T15:25:59+01:00 | GET | [user032 @ 86.176.123.9] | /
INFO | 2013-10-20T17:38:35+01:00 | GET | [anon @ 81.103.33.232] | /
INFO | 2013-10-20T17:38:39+01:00 | GET | [anon @ 81.103.33.232] | /login
INFO | 2013-10-20T17:42:35+01:00 | POST | [anon @ 81.103.33.232] | /login
INFO | 2013-10-20T17:42:35+01:00 | ACTION.LOGIN | [user005 @ 81.103.33.232] | {"user_agent":"Mozilla\/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-20T17:42:35+01:00 | GET | [user005 @ 81.103.33.232] | /me/
INFO | 2013-10-20T17:42:35+01:00 | GET | [user005 @ 81.103.33.232] | /me/consent
INFO | 2013-10-20T17:42:46+01:00 | POST | [user005 @ 81.103.33.232] | /me/consent
INFO | 2013-10-20T17:42:47+01:00 | GET | [user005 @ 81.103.33.232] | /me/
INFO | 2013-10-20T17:42:53+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/
INFO | 2013-10-20T17:42:59+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/1/drafts/
INFO | 2013-10-20T17:43:07+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/1/submit/
INFO | 2013-10-20T17:43:14+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/1/drafts/
INFO | 2013-10-20T17:43:15+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/
INFO | 2013-10-20T17:43:22+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/1/drafts/
INFO | 2013-10-20T17:43:25+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/1/submit/
INFO | 2013-10-20T17:44:35+01:00 | POST | [user005 @ 81.103.33.232] | /me/essay/1/submit/
INFO | 2013-10-20T17:44:41+01:00 | GET | [user005 @ 81.103.33.232] | /me/essay/1/drafts/
INFO | 2013-10-20T17:44:56+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/show/
INFO | 2013-10-20T17:44:57+01:00 | POST | [user005 @ 81.103.33.232] | /tutor/logactivity
INFO | 2013-10-20T17:44:57+01:00 | ACTION.MASHUP.INIT | [user005 @ 81.103.33.232] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-20T17:45:14+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/group/texts
INFO | 2013-10-20T17:45:22+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/keyword/
INFO | 2013-10-20T17:45:29+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/group/texts
INFO | 2013-10-20T17:45:34+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/sentence/
INFO | 2013-10-20T17:47:13+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/group/texts
INFO | 2013-10-20T17:47:21+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/action/keyword
INFO | 2013-10-20T17:49:17+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/show/
INFO | 2013-10-20T17:49:18+01:00 | POST | [user005 @ 81.103.33.232] | /tutor/logactivity
INFO | 2013-10-20T17:49:18+01:00 | ACTION.MASHUP.INIT | [user005 @ 81.103.33.232] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-20T17:49:33+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/group/texts
INFO | 2013-10-20T17:49:38+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/group/graphics
INFO | 2013-10-20T17:49:42+01:00 | GET | [user005 @ 81.103.33.232] | /me/draft/8/view/cloud
INFO | 2013-10-20T17:54:54+01:00 | GET | [user005 @ 81.103.33.232] | /
INFO | 2013-10-20T18:39:04+01:00 | GET | [anon @ 86.129.174.191] | /
INFO | 2013-10-20T18:39:08+01:00 | GET | [anon @ 86.129.174.191] | /login
INFO | 2013-10-20T18:41:05+01:00 | POST | [anon @ 86.129.174.191] | /login
INFO | 2013-10-20T18:41:05+01:00 | ACTION.LOGIN | [user021 @ 86.129.174.191] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/30.0.1599.101 Safari\/537.36"}
INFO | 2013-10-20T18:41:05+01:00 | GET | [user021 @ 86.129.174.191] | /me/
INFO | 2013-10-20T18:41:15+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/
INFO | 2013-10-20T18:41:30+01:00 | GET | [user021 @ 86.129.174.191] | /me/
INFO | 2013-10-20T18:41:54+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/
INFO | 2013-10-20T18:42:00+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/1/drafts/
INFO | 2013-10-20T18:42:11+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/1/submit/
INFO | 2013-10-20T18:43:05+01:00 | POST | [user021 @ 86.129.174.191] | /me/essay/1/submit/
INFO | 2013-10-20T18:43:10+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/1/drafts/
INFO | 2013-10-20T18:43:21+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/show/
INFO | 2013-10-20T18:43:22+01:00 | POST | [user021 @ 86.129.174.191] | /tutor/logactivity
INFO | 2013-10-20T18:43:22+01:00 | ACTION.MASHUP.INIT | [user021 @ 86.129.174.191] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-20T18:43:49+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/group/texts
INFO | 2013-10-20T18:44:06+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/keyword/
INFO | 2013-10-20T18:44:20+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/group/graphics
INFO | 2013-10-20T18:44:29+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/view/cloud
INFO | 2013-10-20T18:44:44+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/show/
INFO | 2013-10-20T18:44:45+01:00 | POST | [user021 @ 86.129.174.191] | /tutor/logactivity
INFO | 2013-10-20T18:44:45+01:00 | ACTION.MASHUP.INIT | [user021 @ 86.129.174.191] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-20T18:44:58+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/show/sentence
INFO | 2013-10-20T18:44:58+01:00 | POST | [user021 @ 86.129.174.191] | /tutor/logactivity
INFO | 2013-10-20T18:44:58+01:00 | ACTION.MASHUP.INIT | [user021 @ 86.129.174.191] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"task","value":"show"}]
INFO | 2013-10-20T18:45:32+01:00 | GET | [user021 @ 86.129.174.191] | /help/on/draft.show.sentence/hints
INFO | 2013-10-20T18:45:47+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/group/texts
INFO | 2013-10-20T18:46:01+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/keyword/
INFO | 2013-10-20T18:46:09+01:00 | GET | [user021 @ 86.129.174.191] | /me/
INFO | 2013-10-20T18:46:16+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/1/drafts/
INFO | 2013-10-20T18:46:20+01:00 | GET | [user021 @ 86.129.174.191] | /me/essay/1/drafts/
INFO | 2013-10-20T18:46:29+01:00 | GET | [user021 @ 86.129.174.191] | /me/draft/9/show/
